32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.89203
32.30841	-110.892044
32.308407	-110.89212
32.308407	-110.89217
32.308403	-110.89224
32.308395	-110.89232
32.308376	-110.892395
32.30834	-110.89247
32.308056	-110.892624
32.30795	-110.892624
32.307693	-110.89263
32.307556	-110.892624
32.307423	-110.892624
32.307262	-110.89263
32.307102	-110.892624
32.306923	-110.89263
32.306576	-110.892624
32.3064	-110.89263
32.30622	-110.89263
32.305855	-110.89263
32.30547	-110.89263
32.305077	-110.89263
32.30468	-110.89265
32.30448	-110.89265
32.30428	-110.892654
32.304085	-110.892654
32.303883	-110.892654
32.30349	-110.892654
32.303295	-110.89266
32.3031	-110.89266
32.30272	-110.89267
32.302525	-110.89268
32.302124	-110.89268
32.301914	-110.892685
32.301712	-110.892685
32.301506	-110.89269
32.301094	-110.8927
32.30069	-110.8927
32.300484	-110.8927
32.300278	-110.8927
32.300076	-110.89271
32.299873	-110.89271
32.299473	-110.892715
32.299274	-110.892715
32.299065	-110.892715
32.298862	-110.89272
32.298653	-110.89273
32.29845	-110.89274
32.298237	-110.892746
32.298035	-110.89275
32.29783	-110.89276
32.29763	-110.89277
32.297424	-110.89279
32.297035	-110.89284
32.29684	-110.89286
32.296642	-110.89289
32.296448	-110.89291
32.296246	-110.89292
32.295853	-110.89294
32.295467	-110.89294
32.29509	-110.89294
32.294907	-110.892944
32.29454	-110.89292
32.294353	-110.8929
32.293983	-110.89284
32.293804	-110.892815
32.293617	-110.89279
32.293434	-110.89277
32.29325	-110.89274
32.292866	-110.89271
32.292458	-110.89269
32.29205	-110.892685
32.29185	-110.89268
32.29145	-110.89268
32.29125	-110.89268
32.29105	-110.89268
32.290646	-110.89268
32.290234	-110.89267
32.289825	-110.89267
32.28942	-110.89266
32.289215	-110.892654
32.289017	-110.892654
32.28861	-110.89264
32.288406	-110.892624
32.28821	-110.8926
32.28801	-110.89258
32.287804	-110.89256
32.28759	-110.892555
32.287178	-110.892555
32.28677	-110.89256
32.28657	-110.89256
32.286373	-110.89256
32.28618	-110.89257
32.285976	-110.892586
32.28578	-110.89261
32.285587	-110.89265
32.28521	-110.8927
32.28484	-110.89273
32.28465	-110.89274
32.28427	-110.89272
32.284084	-110.89272
32.283905	-110.89272
32.283722	-110.89272
32.283543	-110.89272
32.283363	-110.89272
32.283188	-110.892715
32.282833	-110.892715
32.282658	-110.89272
32.282494	-110.89272
32.282322	-110.89272
32.282154	-110.89272
32.28199	-110.89272
32.28183	-110.89272
32.281544	-110.892715
32.281284	-110.89271
32.281063	-110.89271
32.280895	-110.89271
32.28079	-110.89271
32.280743	-110.89271
32.280704	-110.89271
32.28068	-110.89271
32.280666	-110.89271
32.280663	-110.8927
32.280663	-110.89271
32.28066	-110.89271
32.28066	-110.8927
32.28066	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280655	-110.8927
32.280632	-110.89269
32.280525	-110.89269
32.280457	-110.892685
32.280376	-110.892685
32.28017	-110.892685
32.28005	-110.892685
32.279785	-110.89268
32.279633	-110.89268
32.27948	-110.89268
32.27932	-110.89268
32.27916	-110.89268
32.278805	-110.89268
32.27843	-110.89268
32.278248	-110.89268
32.27807	-110.89268
32.277702	-110.89267
32.277508	-110.89267
32.277145	-110.89266
32.276966	-110.892654
32.276787	-110.89263
32.276615	-110.89261
32.276443	-110.89258
32.276276	-110.892555
32.276104	-110.892525
32.275745	-110.8925
32.27557	-110.89251
32.27521	-110.89255
32.27503	-110.89257
32.27485	-110.89259
32.274487	-110.892624
32.274296	-110.89264
32.273907	-110.892654
32.27372	-110.892654
32.27352	-110.892654
32.273136	-110.89265
32.272945	-110.89264
32.27275	-110.89264
32.272564	-110.89263
32.272385	-110.89263
32.27222	-110.89263
32.272053	-110.89263
32.271732	-110.89263
32.271576	-110.89263
32.27128	-110.892624
32.27099	-110.89262
32.270844	-110.89262
32.27057	-110.89261
32.27027	-110.8926
32.27012	-110.89259
32.269955	-110.89259
32.2698	-110.89259
32.269638	-110.892586
32.269478	-110.89258
32.269146	-110.89257
32.268974	-110.89256
32.268642	-110.892555
32.268486	-110.892555
32.268322	-110.892555
32.26802	-110.89255
32.26788	-110.89254
32.267612	-110.89254
32.267483	-110.89255
32.267357	-110.89255
32.26724	-110.89256
32.267124	-110.89257
32.26688	-110.89258
32.266766	-110.892586
32.266655	-110.89258
32.26643	-110.89258
32.26622	-110.89257
32.266132	-110.89257
32.26602	-110.89256
32.265938	-110.89257
32.2659	-110.89257
32.26586	-110.89256
32.265835	-110.89256
32.265774	-110.892555
32.265705	-110.892555
32.265667	-110.89256
32.265617	-110.89256
32.265594	-110.89256
32.26557	-110.89256
32.26556	-110.89256
32.265545	-110.89256
32.265545	-110.89257
32.265545	-110.89258
32.265545	-110.89258
32.265545	-110.89257
32.265545	-110.89257
32.26554	-110.89256
32.26554	-110.89256
32.26554	-110.89256
32.26554	-110.89256
32.265522	-110.89256
32.265495	-110.89256
32.26539	-110.892715
32.265377	-110.89289
32.265373	-110.89299
32.265347	-110.89324
32.265335	-110.89339
32.26532	-110.89355
32.26531	-110.89371
32.265297	-110.893875
32.26528	-110.89405
32.26527	-110.89423
32.265255	-110.89442
32.265244	-110.8946
32.2652	-110.894966
32.26519	-110.89515
32.265182	-110.89533
32.265175	-110.895515
32.265163	-110.89588
32.265144	-110.896255
32.265133	-110.89664
32.265137	-110.89702
32.265144	-110.89722
32.265156	-110.897606
32.26516	-110.8978
32.265167	-110.898186
32.265167	-110.89857
32.265167	-110.898766
32.265167	-110.89915
32.265167	-110.89952
32.265167	-110.899895
32.265156	-110.90028
32.265152	-110.900475
32.26515	-110.90068
32.265144	-110.90088
32.265144	-110.901085
32.26514	-110.90128
32.26514	-110.90149
32.265144	-110.901695
32.26514	-110.9019
32.265144	-110.90211
32.265144	-110.90231
32.265144	-110.90273
32.265152	-110.90292
32.265152	-110.90332
32.265152	-110.90351
32.26515	-110.9037
32.265152	-110.904076
32.26515	-110.904465
32.265152	-110.90466
32.265152	-110.90486
32.265152	-110.90506
32.265152	-110.90544
32.265152	-110.90563
32.26515	-110.90582
32.26515	-110.906166
32.26515	-110.90632
32.265152	-110.90647
32.265156	-110.9066
32.26516	-110.90682
32.265152	-110.90697
32.26515	-110.90703
32.26515	-110.90703
32.26515	-110.907036
32.265144	-110.907036
32.26514	-110.90703
32.265137	-110.90703
32.265137	-110.90703
32.265137	-110.90703
32.26514	-110.90705
32.26514	-110.90715
32.265144	-110.90731
32.26515	-110.9075
32.265156	-110.90774
32.26516	-110.90799
32.26516	-110.90812
32.26516	-110.90824
32.26516	-110.90847
32.26516	-110.90858
32.265156	-110.90867
32.265156	-110.908844
32.265156	-110.90894
32.265163	-110.90901
32.265163	-110.90905
32.26516	-110.90905
32.265156	-110.90906
32.265156	-110.909065
32.265156	-110.909065
32.265152	-110.909065
32.265144	-110.909065
32.265144	-110.909065
32.265144	-110.90906
32.26514	-110.90906
32.26514	-110.90906
32.26514	-110.90906
32.26514	-110.90906
32.26514	-110.90906
32.26514	-110.90906
32.26514	-110.90906
32.26513	-110.90906
32.265118	-110.90905
32.26511	-110.90905
32.265114	-110.90905
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265114	-110.90906
32.265118	-110.90906
32.26512	-110.90906
32.26512	-110.90906
32.26512	-110.909065
32.265125	-110.90912
32.265137	-110.90932
32.26514	-110.90949
32.265144	-110.90959
32.265144	-110.9097
32.265144	-110.909805
32.265144	-110.90992
32.26515	-110.91004
32.265152	-110.91032
32.265152	-110.91045
32.265156	-110.910736
32.265156	-110.91105
32.26516	-110.91136
32.265163	-110.91154
32.26516	-110.91171
32.265167	-110.91188
32.265163	-110.91205
32.265163	-110.91257
32.26516	-110.91274
32.26516	-110.91291
32.265156	-110.91308
32.26516	-110.913246
32.265156	-110.913414
32.265152	-110.913574
32.26515	-110.91376
32.26515	-110.91411
32.26514	-110.91448
32.26514	-110.91467
32.265144	-110.91486
32.265144	-110.915054
32.26514	-110.91543
32.26514	-110.91562
32.26514	-110.91579
32.265137	-110.91612
32.26513	-110.91629
32.26513	-110.91645
32.265125	-110.91661
32.265118	-110.91694
32.265114	-110.917114
32.26511	-110.9173
32.26511	-110.91747
32.2651	-110.917854
32.2651	-110.918045
32.2651	-110.918236
32.265095	-110.91863
32.265087	-110.91884
32.265083	-110.91903
32.26508	-110.919235
32.26508	-110.91964
32.26508	-110.91983
32.265068	-110.920235
32.265068	-110.92043
32.265068	-110.92084
32.265064	-110.921036
32.265064	-110.92125
32.265064	-110.92145
32.265057	-110.921844
32.265053	-110.92204
32.26505	-110.92244
32.265053	-110.92264
32.265045	-110.92303
32.265045	-110.92321
32.26504	-110.92339
32.265038	-110.923584
32.26503	-110.923935
32.265022	-110.92429
32.265022	-110.92448
32.26502	-110.92466
32.26501	-110.92502
32.265007	-110.92536
32.265007	-110.92554
32.265003	-110.925705
32.265	-110.92603
32.264977	-110.9263
32.264973	-110.92641
32.264973	-110.9265
32.264965	-110.9266
32.264965	-110.926636
32.26496	-110.92663
32.26496	-110.92663
32.26496	-110.92663
32.264957	-110.92663
32.264957	-110.926636
32.264965	-110.926636
32.26497	-110.926636
32.264973	-110.92663
32.264973	-110.926636
32.264957	-110.92669
32.26487	-110.92678
32.26471	-110.926796
32.264484	-110.9268
32.26437	-110.9268
32.264236	-110.9268
32.26409	-110.92682
32.26394	-110.92683
32.26379	-110.92683
32.263634	-110.926834
32.26332	-110.92685
32.263165	-110.92686
32.262833	-110.92686
32.262657	-110.926865
32.262493	-110.92688
32.262325	-110.92689
32.261997	-110.92691
32.261837	-110.926926
32.261505	-110.926926
32.261337	-110.92693
32.261185	-110.92695
32.260838	-110.92693
32.260674	-110.926956
32.260334	-110.92696
32.260174	-110.92698
32.26001	-110.926994
32.259666	-110.926994
32.259495	-110.92699
32.259163	-110.92699
32.258995	-110.92699
32.258835	-110.927
32.258667	-110.927
32.258503	-110.927
32.258167	-110.926994
32.258	-110.92698
32.257843	-110.92698
32.25767	-110.92697
32.25734	-110.92696
32.257175	-110.92696
32.25701	-110.92697
32.25668	-110.926956
32.256332	-110.92691
32.256165	-110.92689
32.255997	-110.92687
32.255836	-110.92686
32.255672	-110.92685
32.255512	-110.92684
32.255196	-110.92685
32.25504	-110.92685
32.254894	-110.92685
32.254745	-110.92685
32.254475	-110.92685
32.254345	-110.92685
32.254093	-110.92685
32.253876	-110.92686
32.2537	-110.92686
32.253624	-110.92686
32.253555	-110.926865
32.25345	-110.926865
32.253414	-110.926865
32.253387	-110.926865
32.25336	-110.926865
32.253292	-110.926865
32.25323	-110.926865
32.253166	-110.92687
32.253098	-110.92687
32.25291	-110.92688
32.252724	-110.92688
32.25262	-110.92687
32.25259	-110.92688
32.252575	-110.92687
32.252583	-110.92687
32.25258	-110.92688
32.25258	-110.92688
32.252575	-110.92688
32.252575	-110.92688
32.252575	-110.92688
32.25257	-110.92688
32.25257	-110.92688
32.25257	-110.92688
32.25257	-110.92688
32.252563	-110.92689
32.252533	-110.926895
32.252487	-110.9269
32.252426	-110.926926
32.252274	-110.92692
32.25206	-110.92692
32.251835	-110.926926
32.251713	-110.926926
32.25146	-110.92692
32.25122	-110.926926
32.251106	-110.926926
32.251003	-110.92693
32.250923	-110.92693
32.250862	-110.92693
32.250805	-110.92694
32.250797	-110.92694
32.25079	-110.92693
32.250793	-110.92693
32.250786	-110.92693
32.250782	-110.92693
32.25078	-110.926926
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.25078	-110.92693
32.250774	-110.92693
32.2507	-110.92693
32.25057	-110.92693
32.250412	-110.926926
32.25032	-110.926926
32.250095	-110.926926
32.249973	-110.926926
32.24985	-110.926926
32.249725	-110.92692
32.24959	-110.92691
32.249474	-110.92691
32.249355	-110.9269
32.24924	-110.92689
32.248997	-110.92689
32.24887	-110.92688
32.24874	-110.92687
32.248474	-110.926865
32.248196	-110.926865
32.248055	-110.926865
32.247917	-110.926865
32.247772	-110.926865
32.24763	-110.926865
32.247353	-110.92686
32.247215	-110.92686
32.247086	-110.92686
32.24695	-110.92685
32.246815	-110.92686
32.246674	-110.92685
32.246536	-110.92686
32.246387	-110.92686
32.24609	-110.92685
32.245945	-110.92685
32.24579	-110.92685
32.24564	-110.92684
32.24534	-110.926834
32.245182	-110.926834
32.245037	-110.92684
32.244736	-110.926834
32.24459	-110.92683
32.244453	-110.92683
32.244186	-110.92683
32.244057	-110.92683
32.243828	-110.92683
32.243652	-110.926834
32.243595	-110.926834
32.24355	-110.926834
32.24352	-110.926834
32.2435	-110.92684
32.2435	-110.92684
32.243504	-110.92684
32.24351	-110.92684
32.24351	-110.92684
32.243515	-110.92684
32.243515	-110.92684
32.24352	-110.92684
32.24352	-110.92684
32.24352	-110.92684
32.24352	-110.92684
32.24352	-110.92684
32.243515	-110.92684
32.24348	-110.92684
32.243374	-110.926834
32.24324	-110.92683
32.243156	-110.92682
32.24305	-110.92683
32.242817	-110.92682
32.242577	-110.92681
32.242443	-110.92681
32.24214	-110.9268
32.24198	-110.9268
32.24183	-110.9268
32.241665	-110.9268
32.241337	-110.92682
32.24117	-110.92683
32.241	-110.926834
32.24067	-110.92684
32.24051	-110.92684
32.24035	-110.926834
32.24002	-110.926834
32.239864	-110.926834
32.239536	-110.92684
32.239216	-110.92684
32.23905	-110.92684
32.238743	-110.92685
32.23843	-110.92684
32.238274	-110.92684
32.238113	-110.92684
32.237965	-110.92684
32.23765	-110.92685
32.2375	-110.92685
32.237198	-110.92686
32.236885	-110.92687
32.236732	-110.92688
32.236572	-110.92689
32.23627	-110.9269
32.23613	-110.9269
32.235985	-110.926895
32.23585	-110.926895
32.235714	-110.92689
32.235447	-110.92689
32.23532	-110.92689
32.235184	-110.92687
32.235046	-110.92685
32.234898	-110.92684
32.234753	-110.926834
32.234596	-110.926834
32.234276	-110.92683
32.233955	-110.92683
32.233643	-110.92682
32.233486	-110.92682
32.23316	-110.92682
32.232822	-110.92682
32.23249	-110.92681
32.23232	-110.92681
32.23215	-110.9268
32.231808	-110.9268
32.231632	-110.9268
32.231293	-110.926796
32.23112	-110.926796
32.230946	-110.92679
32.23061	-110.92679
32.23045	-110.92679
32.23028	-110.92679
32.230125	-110.92679
32.22997	-110.92679
32.229816	-110.92679
32.22967	-110.92679
32.229538	-110.92679
32.229416	-110.92679
32.229214	-110.92678
32.22914	-110.92678
32.22905	-110.92678
32.229015	-110.92679
32.228977	-110.92679
32.228973	-110.92679
32.228966	-110.92678
32.228962	-110.92678
32.228954	-110.92678
32.228954	-110.92678
32.22896	-110.92678
32.22896	-110.92678
32.22896	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.228962	-110.92678
32.22896	-110.92678
32.228935	-110.92678
32.22882	-110.92679
32.228683	-110.92678
32.2286	-110.92679
32.2284	-110.92678
32.2282	-110.92678
32.228096	-110.92678
32.22798	-110.92678
32.227745	-110.92678
32.227623	-110.92678
32.227486	-110.92678
32.227222	-110.92678
32.227093	-110.92678
32.226814	-110.92677
32.226665	-110.92677
32.226517	-110.926765
32.226215	-110.926765
32.226067	-110.926765
32.22593	-110.926765
32.225677	-110.92676
32.225574	-110.92676
32.22549	-110.92676
32.225395	-110.92676
32.225285	-110.92676
32.225037	-110.92676
32.224895	-110.92676
32.224617	-110.92676
32.22448	-110.92675
32.224186	-110.92675
32.22404	-110.92675
32.223892	-110.92675
32.223595	-110.92675
32.223446	-110.92674
32.223152	-110.92674
32.22301	-110.92674
32.22287	-110.92674
32.22273	-110.92674
32.22259	-110.926735
32.22233	-110.92672
32.222206	-110.92672
32.221992	-110.92672
32.221916	-110.92672
32.221863	-110.92672
32.221832	-110.92673
32.221825	-110.92673
32.221825	-110.92673
32.221825	-110.92673
32.22182	-110.92673
32.22182	-110.92673
32.22182	-110.92673
32.22182	-110.92673
32.221817	-110.92672
32.221813	-110.92672
32.22178	-110.92672
32.221684	-110.92675
32.221626	-110.92689
32.22162	-110.92699
32.221615	-110.92711
32.22162	-110.927246
32.221615	-110.92753
32.221615	-110.9277
32.22162	-110.92787
32.221615	-110.92824
32.22161	-110.92843
32.221603	-110.9288
32.221603	-110.92918
32.221603	-110.92936
32.2216	-110.92955
32.221596	-110.929924
32.221596	-110.930115
32.221596	-110.9303
32.221592	-110.93067
32.22159	-110.930855
32.221592	-110.931046
32.22159	-110.93143
32.22159	-110.93162
32.221584	-110.931816
32.22158	-110.93201
32.221577	-110.932205
32.221577	-110.932396
32.221573	-110.93258
32.221565	-110.93276
32.221558	-110.932945
32.221554	-110.93311
32.221542	-110.933464
32.22154	-110.93363
32.221535	-110.93379
32.22153	-110.9341
32.22153	-110.934235
32.22153	-110.93442
32.22153	-110.93447
32.22153	-110.9345
32.221535	-110.93454
32.22154	-110.9346
32.221535	-110.93467
32.22154	-110.93482
32.221542	-110.93498
32.22154	-110.9352
32.22154	-110.935326
32.22153	-110.93558
32.221527	-110.9357
32.221523	-110.93598
32.22152	-110.936134
32.22152	-110.93643
32.22152	-110.93658
32.221516	-110.93673
32.221516	-110.93701
32.221516	-110.93729
32.221516	-110.93742
32.221516	-110.93757
32.22151	-110.93772
32.221516	-110.93789
32.22151	-110.938225
32.221508	-110.938385
32.221504	-110.93856
32.221504	-110.9389
32.221504	-110.93909
32.221508	-110.93928
32.221504	-110.93945
32.221504	-110.93981
32.2215	-110.939995
32.2215	-110.94017
32.221497	-110.94052
32.221493	-110.94069
32.22149	-110.941025
32.221485	-110.941345
32.221485	-110.94149
32.22149	-110.94179
32.22149	-110.94193
32.22149	-110.94207
32.22149	-110.94221
32.22149	-110.94246
32.221485	-110.94268
32.22147	-110.94288
32.221462	-110.94297
32.22146	-110.94315
32.221455	-110.94334
32.221455	-110.94341
32.221462	-110.943504
32.221462	-110.94353
32.221466	-110.94354
32.22147	-110.94354
32.221474	-110.94354
32.221474	-110.94354
32.221474	-110.94354
32.221478	-110.94354
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.943535
32.221478	-110.94354
32.221478	-110.94357
32.22147	-110.9436
32.22147	-110.94362
32.22147	-110.94363
32.22147	-110.943634
32.221466	-110.94364
32.221466	-110.94364
32.221462	-110.94364
32.221462	-110.94364
32.22146	-110.94364
32.22146	-110.94364
32.22146	-110.94365
